"","season","week","season_type","home_team","away_team","home_score","away_score"
"2008",2006,12,"REG","SEA","GB",34,24
"2009",2006,12,"REG","NYJ","HOU",26,11
"2010",2006,12,"REG","BUF","JAX",27,24
"2011",2006,12,"REG","DET","MIA",10,27
"2012",2006,12,"REG","ATL","NO",13,31
"2013",2006,12,"REG","TEN","NYG",24,21
"2014",2006,12,"REG","LAC","LV",21,14
"2015",2006,12,"REG","IND","PHI",45,21
"2016",2006,12,"REG","BAL","PIT",27,0
"2017",2006,12,"REG","LA","SF",20,17
"2018",2006,12,"REG","DAL","TB",38,10
"2019",2006,13,"REG","LA","ARI",20,34
"2020",2006,13,"REG","WAS","ATL",14,24
"2021",2006,13,"REG","CIN","BAL",13,7
"2022",2006,13,"REG","PHI","CAR",27,24
"2023",2006,13,"REG","NYG","DAL",20,23
"2024",2006,13,"REG","NE","DET",28,21
"2025",2006,13,"REG","LV","HOU",14,23
"2026",2006,13,"REG","TEN","IND",20,17
"2027",2006,13,"REG","MIA","JAX",10,24
"2028",2006,13,"REG","CLE","KC",31,28
"2029",2006,13,"REG","CHI","MIN",23,13
"2030",2006,13,"REG","GB","NYJ",10,38
"2031",2006,13,"REG","BUF","LAC",21,24
"2032",2006,13,"REG","DEN","SEA",20,23
"2033",2006,13,"REG","NO","SF",34,10
"2034",2006,13,"REG","PIT","TB",20,3
"2035",2006,14,"REG","TB","ATL",6,17
"2036",2006,14,"REG","KC","BAL",10,20
"2037",2006,14,"REG","NYJ","BUF",13,31
"2038",2006,14,"REG","LA","CHI",27,42
"2039",2006,14,"REG","PIT","CLE",27,7
"2040",2006,14,"REG","LAC","DEN",48,20
"2041",2006,14,"REG","SF","GB",19,30
"2042",2006,14,"REG","JAX","IND",44,17
"2043",2006,14,"REG","DET","MIN",20,30
"2044",2006,14,"REG","MIA","NE",21,0
"2045",2006,14,"REG","DAL","NO",17,42
"2046",2006,14,"REG","CAR","NYG",13,27
"2047",2006,14,"REG","CIN","LV",27,10
"2048",2006,14,"REG","WAS","PHI",19,21
"2049",2006,14,"REG","ARI","SEA",27,21
"2050",2006,14,"REG","HOU","TEN",20,26
"2051",2006,15,"REG","IND","CIN",34,16
"2052",2006,15,"REG","BAL","CLE",27,17
"2053",2006,15,"REG","ATL","DAL",28,38
"2054",2006,15,"REG","ARI","DEN",20,37
"2055",2006,15,"REG","GB","DET",17,9
"2056",2006,15,"REG","NE","HOU",40,7
"2057",2006,15,"REG","TEN","JAX",24,17
"2058",2006,15,"REG","LAC","KC",20,9
"2059",2006,15,"REG","BUF","MIA",21,0
"2060",2006,15,"REG","MIN","NYJ",13,26
"2061",2006,15,"REG","NYG","PHI",22,36
"2062",2006,15,"REG","CAR","PIT",3,37
"2063",2006,15,"REG","SEA","SF",14,24
"2064",2006,15,"REG","LV","LA",0,20
"2065",2006,15,"REG","CHI","TB",34,31
"2066",2006,15,"REG","NO","WAS",10,16
"2067",2006,16,"REG","SF","ARI",20,26
"2068",2006,16,"REG","PIT","BAL",7,31
"2069",2006,16,"REG","ATL","CAR",3,10
"2070",2006,16,"REG","DET","CHI",21,26
"2071",2006,16,"REG","DEN","CIN",24,23
"2072",2006,16,"REG","HOU","IND",27,24
"2073",2006,16,"REG","LV","KC",9,20
"2074",2006,16,"REG","GB","MIN",9,7
"2075",2006,16,"REG","JAX","NE",21,24
"2076",2006,16,"REG","NYG","NO",7,30
"2077",2006,16,"REG","MIA","NYJ",10,13
"2078",2006,16,"REG","DAL","PHI",7,23
"2079",2006,16,"REG","SEA","LAC",17,20
"2080",2006,16,"REG","CLE","TB",7,22
"2081",2006,16,"REG","BUF","TEN",29,30
"2082",2006,16,"REG","LA","WAS",37,31
"2083",2006,17,"REG","LAC","ARI",27,20
"2084",2006,17,"REG","PHI","ATL",24,17
"2085",2006,17,"REG","BAL","BUF",19,7
"2086",2006,17,"REG","NO","CAR",21,31
"2087",2006,17,"REG","HOU","CLE",14,6
"2088",2006,17,"REG","DAL","DET",31,39
"2089",2006,17,"REG","CHI","GB",7,26
"2090",2006,17,"REG","KC","JAX",35,30
"2091",2006,17,"REG","IND","MIA",27,22
"2092",2006,17,"REG","TEN","NE",23,40
"2093",2006,17,"REG","WAS","NYG",28,34
"2094",2006,17,"REG","NYJ","LV",23,3
"2095",2006,17,"REG","CIN","PIT",17,23
"2096",2006,17,"REG","TB","SEA",7,23
"2097",2006,17,"REG","DEN","SF",23,26
"2098",2006,17,"REG","MIN","LA",21,41
"2099",2006,18,"POST","SEA","DAL",21,20
"2100",2006,18,"POST","IND","KC",23,8
"2101",2006,18,"POST","PHI","NYG",23,20
"2102",2006,18,"POST","NE","NYJ",37,16
"2103",2006,19,"POST","BAL","IND",6,15
"2104",2006,19,"POST","LAC","NE",21,24
"2105",2006,19,"POST","NO","PHI",27,24
"2106",2006,19,"POST","CHI","SEA",27,24
"2107",2006,20,"POST","IND","NE",38,34
"2108",2006,20,"POST","CHI","NO",39,14
"2109",2006,21,"POST","CHI","IND",17,29
"2110",2007,1,"REG","SF","ARI",20,17
"2111",2007,1,"REG","MIN","ATL",24,3
"2112",2007,1,"REG","CIN","BAL",27,20
"2113",2007,1,"REG","LA","CAR",13,27
"2114",2007,1,"REG","LAC","CHI",14,3
"2115",2007,1,"REG","BUF","DEN",14,15
"2116",2007,1,"REG","LV","DET",21,36
"2117",2007,1,"REG","HOU","KC",20,3
"2118",2007,1,"REG","WAS","MIA",16,13
"2119",2007,1,"REG","NYJ","NE",14,38
"2120",2007,1,"REG","IND","NO",41,10
"2121",2007,1,"REG","DAL","NYG",45,35
"2122",2007,1,"REG","GB","PHI",16,13
"2123",2007,1,"REG","CLE","PIT",7,34
"2124",2007,1,"REG","SEA","TB",20,6
"2125",2007,1,"REG","JAX","TEN",10,13
"2126",2007,2,"REG","JAX","ATL",13,7
"2127",2007,2,"REG","PIT","BUF",26,3
"2128",2007,2,"REG","CLE","CIN",51,45
"2129",2007,2,"REG","MIA","DAL",20,37
"2130",2007,2,"REG","NYG","GB",13,35
"2131",2007,2,"REG","CAR","HOU",21,34
"2132",2007,2,"REG","TEN","IND",20,22
"2133",2007,2,"REG","CHI","KC",20,10
"2134",2007,2,"REG","DET","MIN",20,17
"2135",2007,2,"REG","TB","NO",31,14
"2136",2007,2,"REG","BAL","NYJ",20,13
"2137",2007,2,"REG","DEN","LV",23,20
"2138",2007,2,"REG","NE","LAC",38,14
"2139",2007,2,"REG","ARI","SEA",23,20
"2140",2007,2,"REG","LA","SF",16,17
"2141",2007,2,"REG","PHI","WAS",12,20
"2142",2007,3,"REG","BAL","ARI",26,23
"2143",2007,3,"REG","NE","BUF",38,7
"2144",2007,3,"REG","ATL","CAR",20,27
"2145",2007,3,"REG","SEA","CIN",24,21
"2146",2007,3,"REG","LV","CLE",26,24
"2147",2007,3,"REG","CHI","DAL",10,34
"2148",2007,3,"REG","PHI","DET",56,21
"2149",2007,3,"REG","HOU","IND",24,30
"2150",2007,3,"REG","DEN","JAX",14,23
"2151",2007,3,"REG","NYJ","MIA",31,28
"2152",2007,3,"REG","KC","MIN",13,10
"2153",2007,3,"REG","WAS","NYG",17,24
"2154",2007,3,"REG","GB","LAC",31,24
"2155",2007,3,"REG","PIT","SF",37,16
"2156",2007,3,"REG","TB","LA",24,3
"2157",2007,3,"REG","NO","TEN",14,31
"2158",2007,4,"REG","CLE","BAL",27,13
"2159",2007,4,"REG","DET","CHI",37,27
"2160",2007,4,"REG","IND","DEN",38,20
"2161",2007,4,"REG","MIN","GB",16,23
"2162",2007,4,"REG","ATL","HOU",26,16
"2163",2007,4,"REG","LAC","KC",16,30
"2164",2007,4,"REG","CIN","NE",13,34
"2165",2007,4,"REG","BUF","NYJ",17,14
"2166",2007,4,"REG","MIA","LV",17,35
"2167",2007,4,"REG","NYG","PHI",16,3
"2168",2007,4,"REG","ARI","PIT",21,14
"2169",2007,4,"REG","SF","SEA",3,23
"2170",2007,4,"REG","DAL","LA",35,7
"2171",2007,4,"REG","CAR","TB",7,20
"2172",2007,5,"REG","LA","ARI",31,34
"2173",2007,5,"REG","TEN","ATL",20,13
"2174",2007,5,"REG","SF","BAL",7,9
"2175",2007,5,"REG","NO","CAR",13,16
"2176",2007,5,"REG","GB","CHI",20,27
"2177",2007,5,"REG","NE","CLE",34,17
"2178",2007,5,"REG","BUF","DAL",24,25
"2179",2007,5,"REG","WAS","DET",34,3
"2180",2007,5,"REG","KC","JAX",7,17
"2181",2007,5,"REG","HOU","MIA",22,19
"2182",2007,5,"REG","NYG","NYJ",35,24
"2183",2007,5,"REG","DEN","LAC",3,41
"2184",2007,5,"REG","PIT","SEA",21,0
"2185",2007,5,"REG","IND","TB",33,14
"2186",2007,6,"REG","ARI","CAR",10,25
"2187",2007,6,"REG","KC","CIN",27,20
"2188",2007,6,"REG","JAX","HOU",37,17
"2189",2007,6,"REG","CLE","MIA",41,31
"2190",2007,6,"REG","CHI","MIN",31,34
"2191",2007,6,"REG","DAL","NE",27,48
"2192",2007,6,"REG","SEA","NO",17,28
"2193",2007,6,"REG","ATL","NYG",10,31
"2194",2007,6,"REG","LAC","LV",28,14
"2195",2007,6,"REG","NYJ","PHI",9,16
"2196",2007,6,"REG","BAL","LA",22,3
"2197",2007,6,"REG","TB","TEN",13,10
"2198",2007,6,"REG","GB","WAS",17,14
"2199",2007,7,"REG","WAS","ARI",21,19
"2200",2007,7,"REG","NO","ATL",22,16
"2201",2007,7,"REG","BUF","BAL",19,14
"2202",2007,7,"REG","PHI","CHI",16,19
"2203",2007,7,"REG","JAX","IND",7,29
"2204",2007,7,"REG","LV","KC",10,12
"2205",2007,7,"REG","DAL","MIN",24,14
"2206",2007,7,"REG","MIA","NE",28,49
"2207",2007,7,"REG","CIN","NYJ",38,31
"2208",2007,7,"REG","DEN","PIT",31,28
"2209",2007,7,"REG","NYG","SF",33,15
"2210",2007,7,"REG","SEA","LA",33,6
"2211",2007,7,"REG","DET","TB",23,16
"2212",2007,7,"REG","HOU","TEN",36,38
"2213",2007,8,"REG","NYJ","BUF",3,13
"2214",2007,8,"REG","LA","CLE",20,27
"2215",2007,8,"REG","CHI","DET",7,16
"2216",2007,8,"REG","DEN","GB",13,19
"2217",2007,8,"REG","LAC","HOU",35,10
"2218",2007,8,"REG","CAR","IND",7,31
"2219",2007,8,"REG","TB","JAX",23,24
"2220",2007,8,"REG","SF","NO",10,31
"2221",2007,8,"REG","MIA","NYG",10,13
"2222",2007,8,"REG","TEN","LV",13,9
"2223",2007,8,"REG","MIN","PHI",16,23
"2224",2007,8,"REG","CIN","PIT",13,24
"2225",2007,8,"REG","NE","WAS",52,7
"2226",2007,9,"REG","TB","ARI",17,10
"2227",2007,9,"REG","PIT","BAL",38,7
"2228",2007,9,"REG","TEN","CAR",20,7
"2229",2007,9,"REG","BUF","CIN",33,21
"2230",2007,9,"REG","PHI","DAL",17,38
"2231",2007,9,"REG","DET","DEN",44,7
"2232",2007,9,"REG","KC","GB",22,33
"2233",2007,9,"REG","LV","HOU",17,24
"2234",2007,9,"REG","NO","JAX",41,24
"2235",2007,9,"REG","IND","NE",20,24
"2236",2007,9,"REG","MIN","LAC",35,17
"2237",2007,9,"REG","CLE","SEA",33,30
"2238",2007,9,"REG","ATL","SF",20,16
"2239",2007,9,"REG","NYJ","WAS",20,23
"2240",2007,10,"REG","CAR","ATL",13,20
"2241",2007,10,"REG","MIA","BUF",10,13
"2242",2007,10,"REG","LV","CHI",6,17
"2243",2007,10,"REG","BAL","CIN",7,21
"2244",2007,10,"REG","PIT","CLE",31,28
"2245",2007,10,"REG","NYG","DAL",20,31
"2246",2007,10,"REG","KC","DEN",11,27
"2247",2007,10,"REG","ARI","DET",31,21
"2248",2007,10,"REG","LAC","IND",23,21
"2249",2007,10,"REG","TEN","JAX",13,28
"2250",2007,10,"REG","GB","MIN",34,0
"2251",2007,10,"REG","WAS","PHI",25,33
"2252",2007,10,"REG","SEA","SF",24,0
"2253",2007,10,"REG","NO","LA",29,37
"2254",2007,11,"REG","CIN","ARI",27,35
"2255",2007,11,"REG","GB","CAR",31,17
"2256",2007,11,"REG","SEA","CHI",30,23
"2257",2007,11,"REG","BAL","CLE",30,33
"2258",2007,11,"REG","IND","KC",13,10
"2259",2007,11,"REG","PHI","MIA",17,7
"2260",2007,11,"REG","BUF","NE",10,56
"2261",2007,11,"REG","HOU","NO",23,10
"2262",2007,11,"REG","DET","NYG",10,16
"2263",2007,11,"REG","MIN","LV",29,22
"2264",2007,11,"REG","NYJ","PIT",19,16
"2265",2007,11,"REG","JAX","LAC",24,17
"2266",2007,11,"REG","SF","LA",9,13
"2267",2007,11,"REG","ATL","TB",7,31
"2268",2007,11,"REG","DEN","TEN",34,20
"2269",2007,11,"REG","DAL","WAS",28,23
"2270",2007,12,"REG","LAC","BAL",32,14
"2271",2007,12,"REG","JAX","BUF",36,14
"2272",2007,12,"REG","CHI","DEN",37,34
"2273",2007,12,"REG","DET","GB",26,37
"2274",2007,12,"REG","CLE","HOU",27,17
"2275",2007,12,"REG","ATL","IND",13,31
"2276",2007,12,"REG","PIT","MIA",3,0
"2277",2007,12,"REG","NYG","MIN",17,41
"2278",2007,12,"REG","CAR","NO",6,31
"2279",2007,12,"REG","DAL","NYJ",34,3
"2280",2007,12,"REG","KC","LV",17,20
"2281",2007,12,"REG","NE","PHI",31,28
"2282",2007,12,"REG","LA","SEA",19,24
"2283",2007,12,"REG","ARI","SF",31,37
"2284",2007,12,"REG","CIN","TEN",35,6
"2285",2007,12,"REG","TB","WAS",19,13
"2286",2007,13,"REG","LA","ATL",28,16
"2287",2007,13,"REG","WAS","BUF",16,17
"2288",2007,13,"REG","PIT","CIN",24,10
"2289",2007,13,"REG","ARI","CLE",27,21
"2290",2007,13,"REG","LV","DEN",34,20
"2291",2007,13,"REG","MIN","DET",42,10
"2292",2007,13,"REG","DAL","GB",37,27
"2293",2007,13,"REG","TEN","HOU",28,20
"2294",2007,13,"REG","IND","JAX",28,25
"2295",2007,13,"REG","BAL","NE",24,27
"2296",2007,13,"REG","CHI","NYG",16,21
"2297",2007,13,"REG","MIA","NYJ",13,40
"2298",2007,13,"REG","KC","LAC",10,24
"2299",2007,13,"REG","PHI","SEA",24,28
"2300",2007,13,"REG","CAR","SF",31,14
"2301",2007,13,"REG","NO","TB",23,27
"2302",2007,14,"REG","SEA","ARI",42,21
"2303",2007,14,"REG","JAX","CAR",37,6
"2304",2007,14,"REG","WAS","CHI",24,16
"2305",2007,14,"REG","NYJ","CLE",18,24
"2306",2007,14,"REG","DET","DAL",27,28
"2307",2007,14,"REG","BAL","IND",20,44
"2308",2007,14,"REG","DEN","KC",41,7
"2309",2007,14,"REG","BUF","MIA",38,17
"2310",2007,14,"REG","SF","MIN",7,27
"2311",2007,14,"REG","ATL","NO",14,34
"2312",2007,14,"REG","PHI","NYG",13,16
"2313",2007,14,"REG","GB","LV",38,7
"2314",2007,14,"REG","NE","PIT",34,13
"2315",2007,14,"REG","TEN","LAC",17,23
"2316",2007,14,"REG","CIN","LA",19,10
"2317",2007,14,"REG","HOU","TB",28,14
"2318",2007,15,"REG","NO","ARI",31,24
"2319",2007,15,"REG","TB","ATL",37,3
"2320",2007,15,"REG","MIA","BAL",22,16
"2321",2007,15,"REG","CLE","BUF",8,0
"2322",2007,15,"REG","MIN","CHI",20,13
"2323",2007,15,"REG","SF","CIN",20,13
"2324",2007,15,"REG","HOU","DEN",31,13
"2325",2007,15,"REG","LAC","DET",51,14
"2326",2007,15,"REG","LA","GB",14,33
"2327",2007,15,"REG","LV","IND",14,21
"2328",2007,15,"REG","PIT","JAX",22,29
"2329",2007,15,"REG","NE","NYJ",20,10
"2330",2007,15,"REG","DAL","PHI",6,10
"2331",2007,15,"REG","CAR","SEA",13,10
"2332",2007,15,"REG","KC","TEN",17,26
"2333",2007,15,"REG","NYG","WAS",10,22
"2334",2007,16,"REG","ARI","ATL",30,27
"2335",2007,16,"REG","SEA","BAL",27,6
"2336",2007,16,"REG","CIN","CLE",19,14
"2337",2007,16,"REG","CAR","DAL",13,20
"2338",2007,16,"REG","LAC","DEN",23,3
"2339",2007,16,"REG","CHI","GB",35,7
"2340",2007,16,"REG","IND","HOU",38,15
"2341",2007,16,"REG","DET","KC",25,20
"2342",2007,16,"REG","NE","MIA",28,7
"2343",2007,16,"REG","BUF","NYG",21,38
"2344",2007,16,"REG","TEN","NYJ",10,6
"2345",2007,16,"REG","JAX","LV",49,11
"2346",2007,16,"REG","NO","PHI",23,38
"2347",2007,16,"REG","LA","PIT",24,41
"2348",2007,16,"REG","SF","TB",21,19
"2349",2007,16,"REG","MIN","WAS",21,32
"2350",2007,17,"REG","PHI","BUF",17,9
"2351",2007,17,"REG","TB","CAR",23,31
"2352",2007,17,"REG","MIA","CIN",25,38
"2353",2007,17,"REG","WAS","DAL",27,6
"2354",2007,17,"REG","GB","DET",34,13
"2355",2007,17,"REG","HOU","JAX",42,28
"2356",2007,17,"REG","NYJ","KC",13,10
"2357",2007,17,"REG","DEN","MIN",22,19
"2358",2007,17,"REG","NYG","NE",35,38
"2359",2007,17,"REG","CHI","NO",33,25
"2360",2007,17,"REG","BAL","PIT",27,21
"2361",2007,17,"REG","LV","LAC",17,30
"2362",2007,17,"REG","ATL","SEA",44,41
"2363",2007,17,"REG","CLE","SF",20,7
"2364",2007,17,"REG","ARI","LA",48,19
"2365",2007,17,"REG","IND","TEN",10,16
"2366",2007,18,"POST","PIT","JAX",29,31
"2367",2007,18,"POST","TB","NYG",14,24
"2368",2007,18,"POST","LAC","TEN",17,6
"2369",2007,18,"POST","SEA","WAS",35,14
"2370",2007,19,"POST","NE","JAX",31,20
"2371",2007,19,"POST","DAL","NYG",17,21
"2372",2007,19,"POST","IND","LAC",24,28
"2373",2007,19,"POST","GB","SEA",42,20
"2374",2007,20,"POST","GB","NYG",20,23
"2375",2007,20,"POST","NE","LAC",21,12
"2376",2007,21,"POST","NE","NYG",14,17
"2377",2008,1,"REG","SF","ARI",13,23
"2378",2008,1,"REG","LAC","CAR",24,26
"2379",2008,1,"REG","IND","CHI",13,29
"2380",2008,1,"REG","BAL","CIN",17,10
"2381",2008,1,"REG","CLE","DAL",10,28
"2382",2008,1,"REG","LV","DEN",14,41
"2383",2008,1,"REG","ATL","DET",34,21
"2384",2008,1,"REG","PIT","HOU",38,17
"2385",2008,1,"REG","TEN","JAX",17,10
"2386",2008,1,"REG","NE","KC",17,10
"2387",2008,1,"REG","GB","MIN",24,19
"2388",2008,1,"REG","MIA","NYJ",14,20
"2389",2008,1,"REG","BUF","SEA",34,10
"2390",2008,1,"REG","PHI","LA",38,3
"2391",2008,1,"REG","NO","TB",24,20
"2392",2008,1,"REG","NYG","WAS",16,7
"2393",2008,2,"REG","TB","ATL",24,9
"2394",2008,2,"REG","JAX","BUF",16,20
"2395",2008,2,"REG","CAR","CHI",20,17
"2396",2008,2,"REG","DET","GB",25,48
"2397",2008,2,"REG","MIN","IND",15,18
"2398",2008,2,"REG","ARI","MIA",31,10
"2399",2008,2,"REG","NYJ","NE",10,19
"2400",2008,2,"REG","WAS","NO",29,24
"2401",2008,2,"REG","LA","NYG",13,41
"2402",2008,2,"REG","KC","LV",8,23
"2403",2008,2,"REG","DAL","PHI",41,37
"2404",2008,2,"REG","CLE","PIT",6,10
"2405",2008,2,"REG","DEN","LAC",39,38
"2406",2008,2,"REG","SEA","SF",30,33
"2407",2008,2,"REG","CIN","TEN",7,24
"2408",2008,3,"REG","WAS","ARI",24,17
"2409",2008,3,"REG","MIN","CAR",20,10
"2410",2008,3,"REG","NYG","CIN",26,23
"2411",2008,3,"REG","BAL","CLE",28,10
"2412",2008,3,"REG","GB","DAL",16,27
"2413",2008,3,"REG","SF","DET",31,13
"2414",2008,3,"REG","TEN","HOU",31,12
"2415",2008,3,"REG","IND","JAX",21,23
"2416",2008,3,"REG","ATL","KC",38,14
"2417",2008,3,"REG","NE","MIA",13,38
"2418",2008,3,"REG","DEN","NO",34,32
"2419",2008,3,"REG","LAC","NYJ",48,29
"2420",2008,3,"REG","BUF","LV",24,23
"2421",2008,3,"REG","PHI","PIT",15,6
"2422",2008,3,"REG","SEA","LA",37,13
"2423",2008,3,"REG","CHI","TB",24,27
"2424",2008,4,"REG","NYJ","ARI",56,35
"2425",2008,4,"REG","CAR","ATL",24,9
"2426",2008,4,"REG","PIT","BAL",23,20
"2427",2008,4,"REG","LA","BUF",14,31
"2428",2008,4,"REG","CIN","CLE",12,20
"2429",2008,4,"REG","KC","DEN",33,19
"2430",2008,4,"REG","TB","GB",30,21
"2431",2008,4,"REG","JAX","HOU",30,27
"2432",2008,4,"REG","TEN","MIN",30,17
"2433",2008,4,"REG","CHI","PHI",24,20
"2434",2008,4,"REG","LV","LAC",18,28
"2435",2008,4,"REG","NO","SF",31,17
"2436",2008,4,"REG","DAL","WAS",24,26
"2437",2008,5,"REG","GB","ATL",24,27
"2438",2008,5,"REG","ARI","BUF",41,17
"2439",2008,5,"REG","DET","CHI",7,34
"2440",2008,5,"REG","DAL","CIN",31,22
"2441",2008,5,"REG","HOU","IND",27,31
"2442",2008,5,"REG","CAR","KC",34,0
"2443",2008,5,"REG","NO","MIN",27,30
"2444",2008,5,"REG","SF","NE",21,30
"2445",2008,5,"REG","JAX","PIT",21,26
"2446",2008,5,"REG","MIA","LAC",17,10
"2447",2008,5,"REG","NYG","SEA",44,6
"2448",2008,5,"REG","DEN","TB",16,13
"2449",2008,5,"REG","BAL","TEN",10,13
"2450",2008,5,"REG","PHI","WAS",17,23
"2451",2008,6,"REG","IND","BAL",31,3
"2452",2008,6,"REG","TB","CAR",27,3
"2453",2008,6,"REG","ATL","CHI",22,20
"2454",2008,6,"REG","NYJ","CIN",26,14
"2455",2008,6,"REG","ARI","DAL",30,24
"2456",2008,6,"REG","MIN","DET",12,10
"2457",2008,6,"REG","SEA","GB",17,27
"2458",2008,6,"REG","DEN","JAX",17,24
"2459",2008,6,"REG","HOU","MIA",29,28
"2460",2008,6,"REG","LAC","NE",30,10
"2461",2008,6,"REG","CLE","NYG",35,14
"2462",2008,6,"REG","NO","LV",34,3
"2463",2008,6,"REG","SF","PHI",26,40
"2464",2008,6,"REG","WAS","LA",17,19
"2465",2008,7,"REG","MIA","BAL",13,27
"2466",2008,7,"REG","WAS","CLE",14,11
"2467",2008,7,"REG","LA","DAL",34,14
"2468",2008,7,"REG","NE","DEN",41,7
"2469",2008,7,"REG","HOU","DET",28,21
"2470",2008,7,"REG","GB","IND",34,14
"2471",2008,7,"REG","CHI","MIN",48,41
"2472",2008,7,"REG","CAR","NO",30,7
"2473",2008,7,"REG","LV","NYJ",16,13
"2474",2008,7,"REG","CIN","PIT",10,38
"2475",2008,7,"REG","BUF","LAC",23,14
"2476",2008,7,"REG","TB","SEA",20,10
"2477",2008,7,"REG","NYG","SF",29,17
"2478",2008,7,"REG","KC","TEN",10,34
"2479",2008,8,"REG","CAR","ARI",27,23
"2480",2008,8,"REG","PHI","ATL",27,14
"2481",2008,8,"REG","MIA","BUF",25,16
"2482",2008,8,"REG","HOU","CIN",35,6
"2483",2008,8,"REG","JAX","CLE",17,23
"2484",2008,8,"REG","TEN","IND",31,21
"2485",2008,8,"REG","NYJ","KC",28,24
"2486",2008,8,"REG","PIT","NYG",14,21
"2487",2008,8,"REG","BAL","LV",29,10
"2488",2008,8,"REG","NO","LAC",37,32
"2489",2008,8,"REG","SF","SEA",13,34
"2490",2008,8,"REG","NE","LA",23,16
"2491",2008,8,"REG","DAL","TB",13,9
"2492",2008,8,"REG","DET","WAS",17,25
"2493",2008,9,"REG","LA","ARI",13,34
"2494",2008,9,"REG","LV","ATL",0,24
"2495",2008,9,"REG","CLE","BAL",27,37
"2496",2008,9,"REG","NYG","DAL",35,14
"2497",2008,9,"REG","CHI","DET",27,23
"2498",2008,9,"REG","TEN","GB",19,16
"2499",2008,9,"REG","MIN","HOU",28,21
"2500",2008,9,"REG","CIN","JAX",21,19
"2501",2008,9,"REG","DEN","MIA",17,26
"2502",2008,9,"REG","IND","NE",18,15
"2503",2008,9,"REG","BUF","NYJ",17,26
"2504",2008,9,"REG","SEA","PHI",7,26
"2505",2008,9,"REG","WAS","PIT",6,23
"2506",2008,9,"REG","KC","TB",27,30
"2507",2008,10,"REG","HOU","BAL",13,41
"2508",2008,10,"REG","NE","BUF",20,10
"2509",2008,10,"REG","LV","CAR",6,17
"2510",2008,10,"REG","CLE","DEN",30,34
"2511",2008,10,"REG","MIN","GB",28,27
"2512",2008,10,"REG","PIT","IND",20,24
"2513",2008,10,"REG","DET","JAX",14,38
"2514",2008,10,"REG","LAC","KC",20,19
"2515",2008,10,"REG","ATL","NO",34,20
"2516",2008,10,"REG","PHI","NYG",31,36
"2517",2008,10,"REG","MIA","SEA",21,19
"2518",2008,10,"REG","ARI","SF",29,24
"2519",2008,10,"REG","NYJ","LA",47,3
"2520",2008,10,"REG","CHI","TEN",14,21
"2521",2008,11,"REG","SEA","ARI",20,26
"2522",2008,11,"REG","NYG","BAL",30,10
"2523",2008,11,"REG","GB","CHI",37,3
"2524",2008,11,"REG","BUF","CLE",27,29
"2525",2008,11,"REG","WAS","DAL",10,14
"2526",2008,11,"REG","ATL","DEN",20,24
"2527",2008,11,"REG","CAR","DET",31,22
"2528",2008,11,"REG","IND","HOU",33,27
"2529",2008,11,"REG","TB","MIN",19,13
"2530",2008,11,"REG","KC","NO",20,30
"2531",2008,11,"REG","NE","NYJ",31,34
"2532",2008,11,"REG","MIA","LV",17,15
"2533",2008,11,"REG","CIN","PHI",13,13
"2534",2008,11,"REG","PIT","LAC",11,10
"2535",2008,11,"REG","SF","LA",35,16
"2536",2008,11,"REG","JAX","TEN",14,24
"2537",2008,12,"REG","KC","BUF",31,54
"2538",2008,12,"REG","ATL","CAR",45,28
"2539",2008,12,"REG","LA","CHI",3,27
"2540",2008,12,"REG","PIT","CIN",27,10
"2541",2008,12,"REG","NO","GB",51,29
"2542",2008,12,"REG","CLE","HOU",6,16
"2543",2008,12,"REG","LAC","IND",20,23
"2544",2008,12,"REG","JAX","MIN",12,30
"2545",2008,12,"REG","MIA","NE",28,48
"2546",2008,12,"REG","ARI","NYG",29,37
"2547",2008,12,"REG","TEN","NYJ",13,34
"2548",2008,12,"REG","DEN","LV",10,31
"2549",2008,12,"REG","BAL","PHI",36,7
"2550",2008,12,"REG","DAL","SF",35,22
"2551",2008,12,"REG","DET","TB",20,38
"2552",2008,12,"REG","SEA","WAS",17,20
"2553",2008,13,"REG","PHI","ARI",48,20
"2554",2008,13,"REG","LAC","ATL",16,22
"2555",2008,13,"REG","CIN","BAL",3,34
"2556",2008,13,"REG","GB","CAR",31,35
"2557",2008,13,"REG","MIN","CHI",34,14
"2558",2008,13,"REG","NYJ","DEN",17,34
"2559",2008,13,"REG","CLE","IND",6,10
"2560",2008,13,"REG","HOU","JAX",30,17
"2561",2008,13,"REG","LV","KC",13,20
"2562",2008,13,"REG","LA","MIA",12,16
"2563",2008,13,"REG","TB","NO",23,20
"2564",2008,13,"REG","WAS","NYG",7,23
"2565",2008,13,"REG","NE","PIT",10,33
"2566",2008,13,"REG","DAL","SEA",34,9
"2567",2008,13,"REG","BUF","SF",3,10
"2568",2008,13,"REG","DET","TEN",10,47
"2569",2008,14,"REG","NO","ATL",29,25
"2570",2008,14,"REG","IND","CIN",35,3
"2571",2008,14,"REG","TEN","CLE",28,9
"2572",2008,14,"REG","PIT","DAL",20,13
"2573",2008,14,"REG","GB","HOU",21,24
"2574",2008,14,"REG","CHI","JAX",23,10
"2575",2008,14,"REG","DEN","KC",24,17
"2576",2008,14,"REG","BUF","MIA",3,16
"2577",2008,14,"REG","DET","MIN",16,20
"2578",2008,14,"REG","SEA","NE",21,24
