"","season","team","week","season_type","opponent","team_score","opponent_score","team_is_home","team_won","team_point_differential","week_of_last_game_played","bye_week","latest_bye_week_by_season","team_week_first_treated","team_id","season_week_id"
"312",1999,"MIA",14,"REG","NYJ",20,28,"away",0,-8,19,3,16,4,20,14
"313",1999,"MIA",8,"REG","LV",16,9,"away",1,7,19,3,16,4,20,8
"314",1999,"MIA",13,"REG","IND",34,37,"home",0,-3,19,3,16,4,20,13
"315",1999,"MIA",12,"REG","DAL",0,20,"away",0,-20,19,3,16,4,20,12
"316",1999,"MIA",5,"REG","IND",34,31,"away",1,3,19,3,16,4,20,5
"317",1999,"MIN",3,"REG","GB",20,23,"away",0,-3,19,11,16,12,21,3
"318",1999,"MIN",7,"REG","SF",40,16,"home",1,24,19,11,16,12,21,7
"319",1999,"MIN",5,"REG","CHI",22,24,"home",0,-2,19,11,16,12,21,5
"320",1999,"MIN",8,"REG","DEN",23,20,"away",1,3,19,11,16,12,21,8
"321",1999,"MIN",12,"REG","LAC",35,27,"home",1,8,19,11,16,12,21,12
"322",1999,"MIN",16,"REG","NYG",34,17,"away",1,17,19,11,16,12,21,16
"323",1999,"MIN",1,"REG","ATL",17,14,"away",1,3,19,11,16,12,21,1
"324",1999,"MIN",2,"REG","LV",17,22,"home",0,-5,19,11,16,12,21,2
"325",1999,"MIN",4,"REG","TB",21,14,"home",1,7,19,11,16,12,21,4
"326",1999,"MIN",6,"REG","DET",23,25,"away",0,-2,19,11,16,12,21,6
"327",1999,"MIN",13,"REG","TB",17,24,"away",0,-7,19,11,16,12,21,13
"328",1999,"MIN",17,"REG","DET",24,17,"home",1,7,19,11,16,12,21,17
"329",1999,"MIN",10,"REG","CHI",27,24,"away",1,3,19,11,16,12,21,10
"330",1999,"MIN",14,"REG","KC",28,31,"away",0,-3,19,11,16,12,21,14
"331",1999,"MIN",15,"REG","GB",24,20,"home",1,4,19,11,16,12,21,15
"332",1999,"MIN",9,"REG","DAL",27,17,"home",1,10,19,11,16,12,21,9
"333",1999,"NE",8,"REG","ARI",27,3,"away",1,24,17,9,16,10,22,8
"334",1999,"NE",2,"REG","IND",31,28,"home",1,3,17,9,16,10,22,2
"335",1999,"NE",1,"REG","NYJ",30,28,"away",1,2,17,9,16,10,22,1
"336",1999,"NE",4,"REG","CLE",19,7,"away",1,12,17,9,16,10,22,4
"337",1999,"NE",7,"REG","DEN",24,23,"home",1,1,17,9,16,10,22,7
"338",1999,"NE",10,"REG","NYJ",17,24,"home",0,-7,17,9,16,10,22,10
"339",1999,"NE",13,"REG","DAL",13,6,"home",1,7,17,9,16,10,22,13
"340",1999,"NE",12,"REG","BUF",7,17,"away",0,-10,17,9,16,10,22,12
"341",1999,"NE",17,"REG","BAL",20,3,"home",1,17,17,9,16,10,22,17
"342",1999,"NE",5,"REG","KC",14,16,"away",0,-2,17,9,16,10,22,5
"343",1999,"NE",15,"REG","PHI",9,24,"away",0,-15,17,9,16,10,22,15
"344",1999,"NE",11,"REG","MIA",17,27,"away",0,-10,17,9,16,10,22,11
"345",1999,"NE",16,"REG","BUF",10,13,"home",0,-3,17,9,16,10,22,16
"346",1999,"NE",3,"REG","NYG",16,14,"home",1,2,17,9,16,10,22,3
"347",1999,"NE",14,"REG","IND",15,20,"away",0,-5,17,9,16,10,22,14
"348",1999,"NE",6,"REG","MIA",30,31,"home",0,-1,17,9,16,10,22,6
"349",1999,"NO",11,"REG","JAX",23,41,"away",0,-18,17,3,16,4,23,11
"350",1999,"NO",8,"REG","CLE",16,21,"home",0,-5,17,3,16,4,23,8
"351",1999,"NO",5,"REG","ATL",17,20,"home",0,-3,17,3,16,4,23,5
"352",1999,"NO",4,"REG","CHI",10,14,"away",0,-4,17,3,16,4,23,4
"353",1999,"NO",7,"REG","NYG",3,31,"away",0,-28,17,3,16,4,23,7
"354",1999,"NO",13,"REG","ATL",12,35,"away",0,-23,17,3,16,4,23,13
"355",1999,"NO",17,"REG","CAR",13,45,"away",0,-32,17,3,16,4,23,17
"356",1999,"NO",9,"REG","TB",16,31,"home",0,-15,17,3,16,4,23,9
"357",1999,"NO",16,"REG","DAL",31,24,"home",1,7,17,3,16,4,23,16
"358",1999,"NO",12,"REG","LA",12,43,"away",0,-31,17,3,16,4,23,12
"359",1999,"NO",2,"REG","SF",21,28,"away",0,-7,17,3,16,4,23,2
"360",1999,"NO",1,"REG","CAR",19,10,"home",1,9,17,3,16,4,23,1
"361",1999,"NO",10,"REG","SF",24,6,"home",1,18,17,3,16,4,23,10
"362",1999,"NO",6,"REG","TEN",21,24,"home",0,-3,17,3,16,4,23,6
"363",1999,"NO",14,"REG","LA",14,30,"home",0,-16,17,3,16,4,23,14
"364",1999,"NO",15,"REG","BAL",8,31,"away",0,-23,17,3,16,4,23,15
"365",1999,"NYG",8,"REG","PHI",23,17,"away",1,6,17,9,16,10,24,8
"366",1999,"NYG",10,"REG","IND",19,27,"home",0,-8,17,9,16,10,24,10
"367",1999,"NYG",2,"REG","WAS",21,50,"home",0,-29,17,9,16,10,24,2
"368",1999,"NYG",14,"REG","BUF",19,17,"away",1,2,17,9,16,10,24,14
"369",1999,"NYG",15,"REG","LA",10,31,"away",0,-21,17,9,16,10,24,15
"370",1999,"NYG",3,"REG","NE",14,16,"away",0,-2,17,9,16,10,24,3
"371",1999,"NYG",17,"REG","DAL",18,26,"away",0,-8,17,9,16,10,24,17
"372",1999,"NYG",6,"REG","DAL",13,10,"home",1,3,17,9,16,10,24,6
"373",1999,"NYG",7,"REG","NO",31,3,"home",1,28,17,9,16,10,24,7
"374",1999,"NYG",5,"REG","ARI",3,14,"away",0,-11,17,9,16,10,24,5
"375",1999,"NYG",11,"REG","WAS",13,23,"away",0,-10,17,9,16,10,24,11
"376",1999,"NYG",13,"REG","NYJ",41,28,"home",1,13,17,9,16,10,24,13
"377",1999,"NYG",16,"REG","MIN",17,34,"home",0,-17,17,9,16,10,24,16
"378",1999,"NYG",1,"REG","TB",17,13,"away",1,4,17,9,16,10,24,1
"379",1999,"NYG",4,"REG","PHI",16,15,"home",1,1,17,9,16,10,24,4
"380",1999,"NYG",12,"REG","ARI",24,34,"home",0,-10,17,9,16,10,24,12
"381",1999,"NYJ",1,"REG","NE",28,30,"home",0,-2,17,8,16,9,25,1
"382",1999,"NYJ",4,"REG","DEN",21,13,"away",1,8,17,8,16,9,25,4
"383",1999,"NYJ",10,"REG","NE",24,17,"away",1,7,17,8,16,9,25,10
"384",1999,"NYJ",2,"REG","BUF",3,17,"away",0,-14,17,8,16,9,25,2
"385",1999,"NYJ",14,"REG","MIA",28,20,"home",1,8,17,8,16,9,25,14
"386",1999,"NYJ",5,"REG","JAX",6,16,"home",0,-10,17,8,16,9,25,5
"387",1999,"NYJ",16,"REG","MIA",38,31,"away",1,7,17,8,16,9,25,16
"388",1999,"NYJ",12,"REG","IND",6,13,"away",0,-7,17,8,16,9,25,12
"389",1999,"NYJ",9,"REG","ARI",12,7,"home",1,5,17,8,16,9,25,9
"390",1999,"NYJ",15,"REG","DAL",22,21,"away",1,1,17,8,16,9,25,15
"391",1999,"NYJ",17,"REG","SEA",19,9,"home",1,10,17,8,16,9,25,17
"392",1999,"NYJ",11,"REG","BUF",17,7,"home",1,10,17,8,16,9,25,11
"393",1999,"NYJ",3,"REG","WAS",20,27,"home",0,-7,17,8,16,9,25,3
"394",1999,"NYJ",13,"REG","NYG",28,41,"away",0,-13,17,8,16,9,25,13
"395",1999,"NYJ",7,"REG","LV",23,24,"away",0,-1,17,8,16,9,25,7
"396",1999,"NYJ",6,"REG","IND",13,16,"home",0,-3,17,8,16,9,25,6
"397",1999,"PHI",11,"REG","IND",17,44,"home",0,-27,17,16,16,0,26,11
"398",1999,"PHI",8,"REG","NYG",17,23,"home",0,-6,17,16,16,0,26,8
"399",1999,"PHI",4,"REG","NYG",15,16,"away",0,-1,17,16,16,0,26,4
"400",1999,"PHI",12,"REG","WAS",17,20,"away",0,-3,17,16,16,0,26,12
"401",1999,"PHI",17,"REG","LA",38,31,"home",1,7,17,16,16,0,26,17
"402",1999,"PHI",5,"REG","DAL",13,10,"home",1,3,17,16,16,0,26,5
"403",1999,"PHI",1,"REG","ARI",24,25,"home",0,-1,17,16,16,0,26,1
"404",1999,"PHI",10,"REG","WAS",35,28,"home",1,7,17,16,16,0,26,10
"405",1999,"PHI",13,"REG","ARI",17,21,"away",0,-4,17,16,16,0,26,13
"406",1999,"PHI",6,"REG","CHI",20,16,"away",1,4,17,16,16,0,26,6
"407",1999,"PHI",9,"REG","CAR",7,33,"away",0,-26,17,16,16,0,26,9
"408",1999,"PHI",3,"REG","BUF",0,26,"away",0,-26,17,16,16,0,26,3
"409",1999,"PHI",15,"REG","NE",24,9,"home",1,15,17,16,16,0,26,15
"410",1999,"PHI",7,"REG","MIA",13,16,"away",0,-3,17,16,16,0,26,7
"411",1999,"PHI",14,"REG","DAL",10,20,"away",0,-10,17,16,16,0,26,14
"412",1999,"PHI",2,"REG","TB",5,19,"home",0,-14,17,16,16,0,26,2
"413",1999,"PIT",13,"REG","JAX",6,20,"away",0,-14,17,8,16,9,27,13
"414",1999,"PIT",10,"REG","CLE",15,16,"home",0,-1,17,8,16,9,27,10
"415",1999,"PIT",4,"REG","JAX",3,17,"home",0,-14,17,8,16,9,27,4
"416",1999,"PIT",5,"REG","BUF",21,24,"away",0,-3,17,8,16,9,27,5
"417",1999,"PIT",3,"REG","SEA",10,29,"home",0,-19,17,8,16,9,27,3
"418",1999,"PIT",14,"REG","BAL",24,31,"home",0,-7,17,8,16,9,27,14
"419",1999,"PIT",11,"REG","TEN",10,16,"away",0,-6,17,8,16,9,27,11
"420",1999,"PIT",9,"REG","SF",27,6,"away",1,21,17,8,16,9,27,9
"421",1999,"PIT",2,"REG","BAL",23,20,"away",1,3,17,8,16,9,27,2
"422",1999,"PIT",6,"REG","CIN",17,3,"away",1,14,17,8,16,9,27,6
"423",1999,"PIT",1,"REG","CLE",43,0,"away",1,43,17,8,16,9,27,1
"424",1999,"PIT",7,"REG","ATL",13,9,"home",1,4,17,8,16,9,27,7
"425",1999,"PIT",17,"REG","TEN",36,47,"home",0,-11,17,8,16,9,27,17
"426",1999,"PIT",12,"REG","CIN",20,27,"home",0,-7,17,8,16,9,27,12
"427",1999,"PIT",15,"REG","KC",19,35,"away",0,-16,17,8,16,9,27,15
"428",1999,"PIT",16,"REG","CAR",30,20,"home",1,10,17,8,16,9,27,16
"429",1999,"SEA",11,"REG","KC",31,19,"away",1,12,18,5,16,6,28,11
"430",1999,"SEA",6,"REG","LAC",10,13,"away",0,-3,18,5,16,6,28,6
"431",1999,"SEA",8,"REG","GB",27,7,"away",1,20,18,5,16,6,28,8
"432",1999,"SEA",13,"REG","LV",21,30,"away",0,-9,18,5,16,6,28,13
"433",1999,"SEA",2,"REG","CHI",14,13,"away",1,1,18,5,16,6,28,2
"434",1999,"SEA",1,"REG","DET",20,28,"home",0,-8,18,5,16,6,28,1
"435",1999,"SEA",4,"REG","LV",22,21,"home",1,1,18,5,16,6,28,4
"436",1999,"SEA",12,"REG","TB",3,16,"home",0,-13,18,5,16,6,28,12
"437",1999,"SEA",10,"REG","DEN",20,17,"home",1,3,18,5,16,6,28,10
"438",1999,"SEA",16,"REG","KC",23,14,"home",1,9,18,5,16,6,28,16
"439",1999,"SEA",9,"REG","CIN",37,20,"home",1,17,18,5,16,6,28,9
"440",1999,"SEA",3,"REG","PIT",29,10,"away",1,19,18,5,16,6,28,3
"441",1999,"SEA",17,"REG","NYJ",9,19,"away",0,-10,18,5,16,6,28,17
"442",1999,"SEA",15,"REG","DEN",30,36,"away",0,-6,18,5,16,6,28,15
"443",1999,"SEA",14,"REG","LAC",16,19,"home",0,-3,18,5,16,6,28,14
"444",1999,"SEA",7,"REG","BUF",26,16,"home",1,10,18,5,16,6,28,7
"445",1999,"SF",15,"REG","CAR",24,41,"away",0,-17,17,8,16,9,29,15
"446",1999,"SF",1,"REG","JAX",3,41,"away",0,-38,17,8,16,9,29,1
"447",1999,"SF",5,"REG","LA",20,42,"away",0,-22,17,8,16,9,29,5
"448",1999,"SF",3,"REG","ARI",24,10,"away",1,14,17,8,16,9,29,3
"449",1999,"SF",16,"REG","WAS",20,26,"home",0,-6,17,8,16,9,29,16
"450",1999,"SF",11,"REG","LA",7,23,"home",0,-16,17,8,16,9,29,11
"451",1999,"SF",2,"REG","NO",28,21,"home",1,7,17,8,16,9,29,2
"452",1999,"SF",12,"REG","GB",3,20,"home",0,-17,17,8,16,9,29,12
"453",1999,"SF",17,"REG","ATL",29,34,"away",0,-5,17,8,16,9,29,17
"454",1999,"SF",6,"REG","CAR",29,31,"home",0,-2,17,8,16,9,29,6
"455",1999,"SF",9,"REG","PIT",6,27,"home",0,-21,17,8,16,9,29,9
"456",1999,"SF",14,"REG","ATL",26,7,"home",1,19,17,8,16,9,29,14
"457",1999,"SF",13,"REG","CIN",30,44,"away",0,-14,17,8,16,9,29,13
"458",1999,"SF",10,"REG","NO",6,24,"away",0,-18,17,8,16,9,29,10
"459",1999,"SF",4,"REG","TEN",24,22,"home",1,2,17,8,16,9,29,4
"460",1999,"SF",7,"REG","MIN",16,40,"away",0,-24,17,8,16,9,29,7
"461",1999,"TB",11,"REG","ATL",19,10,"home",1,9,20,6,16,7,30,11
"462",1999,"TB",2,"REG","PHI",19,5,"away",1,14,20,6,16,7,30,2
"463",1999,"TB",10,"REG","KC",17,10,"home",1,7,20,6,16,7,30,10
"464",1999,"TB",12,"REG","SEA",16,3,"away",1,13,20,6,16,7,30,12
"465",1999,"TB",15,"REG","LV",0,45,"away",0,-45,20,6,16,7,30,15
"466",1999,"TB",3,"REG","DEN",13,10,"home",1,3,20,6,16,7,30,3
"467",1999,"TB",7,"REG","CHI",6,3,"home",1,3,20,6,16,7,30,7
"468",1999,"TB",1,"REG","NYG",13,17,"home",0,-4,20,6,16,7,30,1
"469",1999,"TB",5,"REG","GB",23,26,"away",0,-3,20,6,16,7,30,5
"470",1999,"TB",13,"REG","MIN",24,17,"home",1,7,20,6,16,7,30,13
"471",1999,"TB",8,"REG","DET",3,20,"away",0,-17,20,6,16,7,30,8
"472",1999,"TB",17,"REG","CHI",20,6,"away",1,14,20,6,16,7,30,17
"473",1999,"TB",4,"REG","MIN",14,21,"away",0,-7,20,6,16,7,30,4
"474",1999,"TB",14,"REG","DET",23,16,"home",1,7,20,6,16,7,30,14
"475",1999,"TB",9,"REG","NO",31,16,"away",1,15,20,6,16,7,30,9
"476",1999,"TB",16,"REG","GB",29,10,"home",1,19,20,6,16,7,30,16
"477",1999,"TEN",16,"REG","JAX",41,14,"home",1,27,21,7,16,8,31,16
"478",1999,"TEN",5,"REG","BAL",14,11,"home",1,3,21,7,16,8,31,5
"479",1999,"TEN",6,"REG","NO",24,21,"away",1,3,21,7,16,8,31,6
"480",1999,"TEN",8,"REG","LA",24,21,"home",1,3,21,7,16,8,31,8
"481",1999,"TEN",9,"REG","MIA",0,17,"away",0,-17,21,7,16,8,31,9
"482",1999,"TEN",15,"REG","ATL",30,17,"home",1,13,21,7,16,8,31,15
"483",1999,"TEN",4,"REG","SF",22,24,"away",0,-2,21,7,16,8,31,4
"484",1999,"TEN",11,"REG","PIT",16,10,"home",1,6,21,7,16,8,31,11
"485",1999,"TEN",2,"REG","CLE",26,9,"home",1,17,21,7,16,8,31,2
"486",1999,"TEN",17,"REG","PIT",47,36,"away",1,11,21,7,16,8,31,17
"487",1999,"TEN",1,"REG","CIN",36,35,"home",1,1,21,7,16,8,31,1
"488",1999,"TEN",12,"REG","CLE",33,21,"away",1,12,21,7,16,8,31,12
"489",1999,"TEN",14,"REG","LV",21,14,"home",1,7,21,7,16,8,31,14
"490",1999,"TEN",10,"REG","CIN",24,14,"away",1,10,21,7,16,8,31,10
"491",1999,"TEN",3,"REG","JAX",20,19,"away",1,1,21,7,16,8,31,3
"492",1999,"TEN",13,"REG","BAL",14,41,"away",0,-27,21,7,16,8,31,13
"493",1999,"WAS",15,"REG","IND",21,24,"away",0,-3,19,5,16,6,32,15
"494",1999,"WAS",6,"REG","ARI",24,10,"away",1,14,19,5,16,6,32,6
"495",1999,"WAS",2,"REG","NYG",50,21,"away",1,29,19,5,16,6,32,2
"496",1999,"WAS",10,"REG","PHI",28,35,"away",0,-7,19,5,16,6,32,10
"497",1999,"WAS",12,"REG","PHI",20,17,"home",1,3,19,5,16,6,32,12
"498",1999,"WAS",8,"REG","CHI",48,22,"home",1,26,19,5,16,6,32,8
"499",1999,"WAS",4,"REG","CAR",38,36,"home",1,2,19,5,16,6,32,4
"500",1999,"WAS",9,"REG","BUF",17,34,"home",0,-17,19,5,16,6,32,9
"501",1999,"WAS",1,"REG","DAL",35,41,"home",0,-6,19,5,16,6,32,1
"502",1999,"WAS",13,"REG","DET",17,33,"away",0,-16,19,5,16,6,32,13
"503",1999,"WAS",7,"REG","DAL",20,38,"away",0,-18,19,5,16,6,32,7
"504",1999,"WAS",16,"REG","SF",26,20,"away",1,6,19,5,16,6,32,16
"505",1999,"WAS",17,"REG","MIA",21,10,"home",1,11,19,5,16,6,32,17
"506",1999,"WAS",14,"REG","ARI",28,3,"home",1,25,19,5,16,6,32,14
"507",1999,"WAS",11,"REG","NYG",23,13,"home",1,10,19,5,16,6,32,11
"508",1999,"WAS",3,"REG","NYJ",27,20,"away",1,7,19,5,16,6,32,3
"509",2000,"ARI",16,"REG","BAL",7,13,"home",0,-6,17,3,16,4,1,33
"510",2000,"ARI",14,"REG","CIN",13,24,"away",0,-11,17,3,16,4,1,31
"511",2000,"ARI",17,"REG","WAS",3,20,"away",0,-17,17,3,16,4,1,34
"512",2000,"ARI",12,"REG","PHI",9,34,"away",0,-25,17,3,16,4,1,29
"513",2000,"ARI",2,"REG","DAL",32,31,"home",1,1,17,3,16,4,1,19
"514",2000,"ARI",10,"REG","WAS",16,15,"home",1,1,17,3,16,4,1,27
"515",2000,"ARI",7,"REG","PHI",14,33,"home",0,-19,17,3,16,4,1,24
"516",2000,"ARI",4,"REG","GB",3,29,"home",0,-26,17,3,16,4,1,21
"517",2000,"ARI",13,"REG","NYG",7,31,"home",0,-24,17,3,16,4,1,30
"518",2000,"ARI",6,"REG","CLE",29,21,"home",1,8,17,3,16,4,1,23
"519",2000,"ARI",5,"REG","SF",20,27,"away",0,-7,17,3,16,4,1,22
"520",2000,"ARI",1,"REG","NYG",16,21,"away",0,-5,17,3,16,4,1,18
"521",2000,"ARI",15,"REG","JAX",10,44,"away",0,-34,17,3,16,4,1,32
"522",2000,"ARI",9,"REG","NO",10,21,"home",0,-11,17,3,16,4,1,26
"523",2000,"ARI",8,"REG","DAL",7,48,"away",0,-41,17,3,16,4,1,25
"524",2000,"ARI",11,"REG","MIN",14,31,"away",0,-17,17,3,16,4,1,28
"525",2000,"ATL",2,"REG","DEN",14,42,"away",0,-28,17,15,16,16,2,19
"526",2000,"ATL",16,"REG","NO",7,23,"away",0,-16,17,15,16,16,2,33
"527",2000,"ATL",4,"REG","LA",20,41,"home",0,-21,17,15,16,16,2,21
"528",2000,"ATL",3,"REG","CAR",15,10,"away",1,5,17,15,16,16,2,20
"529",2000,"ATL",6,"REG","NYG",6,13,"home",0,-7,17,15,16,16,2,23
"530",2000,"ATL",14,"REG","SEA",10,30,"home",0,-20,17,15,16,16,2,31
"531",2000,"ATL",9,"REG","CAR",13,12,"home",1,1,17,15,16,16,2,26
"532",2000,"ATL",7,"REG","LA",29,45,"away",0,-16,17,15,16,16,2,24
"533",2000,"ATL",5,"REG","PHI",10,38,"away",0,-28,17,15,16,16,2,22
"534",2000,"ATL",1,"REG","SF",36,28,"home",1,8,17,15,16,16,2,18
"535",2000,"ATL",13,"REG","LV",14,41,"away",0,-27,17,15,16,16,2,30
"536",2000,"ATL",11,"REG","DET",10,13,"away",0,-3,17,15,16,16,2,28
"537",2000,"ATL",17,"REG","KC",29,13,"home",1,16,17,15,16,16,2,34
"538",2000,"ATL",12,"REG","SF",6,16,"away",0,-10,17,15,16,16,2,29
"539",2000,"ATL",8,"REG","NO",19,21,"home",0,-2,17,15,16,16,2,25
"540",2000,"ATL",10,"REG","TB",14,27,"home",0,-13,17,15,16,16,2,27
"541",2000,"BAL",16,"REG","ARI",13,7,"away",1,6,21,14,16,15,3,33
"542",2000,"BAL",6,"REG","JAX",15,10,"away",1,5,21,14,16,15,3,23
"543",2000,"BAL",7,"REG","WAS",3,10,"away",0,-7,21,14,16,15,3,24
"544",2000,"BAL",8,"REG","TEN",6,14,"home",0,-8,21,14,16,15,3,25
"545",2000,"BAL",15,"REG","LAC",24,3,"home",1,21,21,14,16,15,3,32
"546",2000,"BAL",5,"REG","CLE",12,0,"away",1,12,21,14,16,15,3,22
"547",2000,"BAL",3,"REG","MIA",6,19,"away",0,-13,21,14,16,15,3,20
"548",2000,"BAL",10,"REG","CIN",27,7,"away",1,20,21,14,16,15,3,27
"549",2000,"BAL",4,"REG","CIN",37,0,"home",1,37,21,14,16,15,3,21
"550",2000,"BAL",9,"REG","PIT",6,9,"home",0,-3,21,14,16,15,3,26
"551",2000,"BAL",12,"REG","DAL",27,0,"home",1,27,21,14,16,15,3,29
"552",2000,"BAL",13,"REG","CLE",44,7,"home",1,37,21,14,16,15,3,30
"553",2000,"BAL",11,"REG","TEN",24,23,"away",1,1,21,14,16,15,3,28
"554",2000,"BAL",1,"REG","PIT",16,0,"away",1,16,21,14,16,15,3,18
"555",2000,"BAL",2,"REG","JAX",39,36,"home",1,3,21,14,16,15,3,19
"556",2000,"BAL",17,"REG","NYJ",34,20,"home",1,14,21,14,16,15,3,34
"557",2000,"BUF",11,"REG","CHI",20,3,"home",1,17,17,6,16,7,4,28
"558",2000,"BUF",11,"REG","CHI",20,3,"home",1,17,17,4,16,5,4,28
"559",2000,"BUF",15,"REG","IND",20,44,"away",0,-24,17,6,16,7,4,32
"560",2000,"BUF",15,"REG","IND",20,44,"away",0,-24,17,4,16,5,4,32
"561",2000,"BUF",7,"REG","LAC",27,24,"home",1,3,17,6,16,7,4,24
"562",2000,"BUF",7,"REG","LAC",27,24,"home",1,3,17,4,16,5,4,24
"563",2000,"BUF",1,"REG","TEN",16,13,"home",1,3,17,6,16,7,4,18
"564",2000,"BUF",1,"REG","TEN",16,13,"home",1,3,17,4,16,5,4,18
"565",2000,"BUF",2,"REG","GB",27,18,"home",1,9,17,6,16,7,4,19
"566",2000,"BUF",2,"REG","GB",27,18,"home",1,9,17,4,16,5,4,19
"567",2000,"BUF",13,"REG","TB",17,31,"away",0,-14,17,6,16,7,4,30
"568",2000,"BUF",13,"REG","TB",17,31,"away",0,-14,17,4,16,5,4,30
"569",2000,"BUF",17,"REG","SEA",42,23,"away",1,19,17,6,16,7,4,34
"570",2000,"BUF",17,"REG","SEA",42,23,"away",1,19,17,4,16,5,4,34
"571",2000,"BUF",16,"REG","NE",10,13,"home",0,-3,17,6,16,7,4,33
"572",2000,"BUF",16,"REG","NE",10,13,"home",0,-3,17,4,16,5,4,33
"573",2000,"BUF",10,"REG","NE",16,13,"away",1,3,17,6,16,7,4,27
"574",2000,"BUF",10,"REG","NE",16,13,"away",1,3,17,4,16,5,4,27
"575",2000,"BUF",14,"REG","MIA",6,33,"home",0,-27,17,6,16,7,4,31
"576",2000,"BUF",14,"REG","MIA",6,33,"home",0,-27,17,4,16,5,4,31
"577",2000,"BUF",9,"REG","NYJ",23,20,"home",1,3,17,6,16,7,4,26
"578",2000,"BUF",9,"REG","NYJ",23,20,"home",1,3,17,4,16,5,4,26
"579",2000,"BUF",8,"REG","MIN",27,31,"away",0,-4,17,6,16,7,4,25
"580",2000,"BUF",8,"REG","MIN",27,31,"away",0,-4,17,4,16,5,4,25
"581",2000,"BUF",5,"REG","IND",16,18,"home",0,-2,17,6,16,7,4,22
"582",2000,"BUF",5,"REG","IND",16,18,"home",0,-2,17,4,16,5,4,22
"583",2000,"BUF",12,"REG","KC",21,17,"away",1,4,17,6,16,7,4,29
"584",2000,"BUF",12,"REG","KC",21,17,"away",1,4,17,4,16,5,4,29
"585",2000,"BUF",3,"REG","NYJ",14,27,"away",0,-13,17,6,16,7,4,20
"586",2000,"BUF",3,"REG","NYJ",14,27,"away",0,-13,17,4,16,5,4,20
"587",2000,"CAR",14,"REG","LA",16,3,"home",1,13,17,4,16,5,5,31
"588",2000,"CAR",1,"REG","WAS",17,20,"away",0,-3,17,4,16,5,5,18
"589",2000,"CAR",3,"REG","ATL",10,15,"home",0,-5,17,4,16,5,5,20
"590",2000,"CAR",7,"REG","NO",6,24,"away",0,-18,17,4,16,5,5,24
"591",2000,"CAR",17,"REG","LV",9,52,"away",0,-43,17,4,16,5,5,34
"592",2000,"CAR",12,"REG","MIN",17,31,"away",0,-14,17,4,16,5,5,29
"593",2000,"CAR",15,"REG","KC",14,15,"away",0,-1,17,4,16,5,5,32
"594",2000,"CAR",16,"REG","LAC",30,22,"home",1,8,17,4,16,5,5,33
"595",2000,"CAR",2,"REG","SF",38,22,"away",1,16,17,4,16,5,5,19
"596",2000,"CAR",13,"REG","GB",31,14,"home",1,17,17,4,16,5,5,30
"597",2000,"CAR",11,"REG","NO",10,20,"home",0,-10,17,4,16,5,5,28
"598",2000,"CAR",10,"REG","LA",27,24,"away",1,3,17,4,16,5,5,27
"599",2000,"CAR",8,"REG","SF",34,16,"home",1,18,17,4,16,5,5,25
"600",2000,"CAR",9,"REG","ATL",12,13,"away",0,-1,17,4,16,5,5,26
"601",2000,"CAR",5,"REG","DAL",13,16,"home",0,-3,17,4,16,5,5,22
"602",2000,"CAR",6,"REG","SEA",26,3,"home",1,23,17,4,16,5,5,23
"603",2000,"CHI",2,"REG","TB",0,41,"away",0,-41,17,9,16,10,6,19
"604",2000,"CHI",11,"REG","BUF",3,20,"away",0,-17,17,9,16,10,6,28
"605",2000,"CHI",17,"REG","DET",23,20,"away",1,3,17,9,16,10,6,34
"606",2000,"CHI",1,"REG","MIN",27,30,"away",0,-3,17,9,16,10,6,18
"607",2000,"CHI",4,"REG","DET",14,21,"home",0,-7,17,9,16,10,6,21
"608",2000,"CHI",16,"REG","SF",0,17,"away",0,-17,17,9,16,10,6,33
"609",2000,"CHI",15,"REG","NE",24,17,"home",1,7,17,9,16,10,6,32
"610",2000,"CHI",7,"REG","MIN",16,28,"home",0,-12,17,9,16,10,6,24
"611",2000,"CHI",13,"REG","NYJ",10,17,"away",0,-7,17,9,16,10,6,30
"612",2000,"CHI",3,"REG","NYG",7,14,"home",0,-7,17,9,16,10,6,20
"613",2000,"CHI",10,"REG","IND",27,24,"home",1,3,17,9,16,10,6,27
"614",2000,"CHI",14,"REG","GB",6,28,"home",0,-22,17,9,16,10,6,31
"615",2000,"CHI",5,"REG","GB",27,24,"away",1,3,17,9,16,10,6,22
"616",2000,"CHI",6,"REG","NO",10,31,"home",0,-21,17,9,16,10,6,23
"617",2000,"CHI",8,"REG","PHI",9,13,"away",0,-4,17,9,16,10,6,25
"618",2000,"CHI",12,"REG","TB",13,10,"home",1,3,17,9,16,10,6,29
"619",2000,"CIN",13,"REG","PIT",28,48,"home",0,-20,17,1,16,2,7,30
"620",2000,"CIN",6,"REG","TEN",14,23,"home",0,-9,17,1,16,2,7,23
"621",2000,"CIN",15,"REG","TEN",3,35,"away",0,-32,17,1,16,2,7,32
"622",2000,"CIN",14,"REG","ARI",24,13,"home",1,11,17,1,16,2,7,31
"623",2000,"CIN",17,"REG","PHI",7,16,"away",0,-9,17,1,16,2,7,34
"624",2000,"CIN",7,"REG","PIT",0,15,"away",0,-15,17,1,16,2,7,24
"625",2000,"CIN",2,"REG","CLE",7,24,"home",0,-17,17,1,16,2,7,19
"626",2000,"CIN",8,"REG","DEN",31,21,"home",1,10,17,1,16,2,7,25
